,PairsTrading
2017-12-05,0.011603900055751626
2017-12-06,0.005486477028190773
2017-12-07,-0.005064247921390708
2017-12-08,-0.010646422147662093
2017-12-11,-0.008687656767453644
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,-0.0003098832225572057
2017-12-18,0.009310399091125354
2017-12-19,-0.006521609564204139
2017-12-20,0.015225818776852917
2017-12-21,-0.005892212836099531
2017-12-22,0.004896335636604909
2017-12-25,0.021281471827095
2017-12-26,0.0
2017-12-27,0.013197222222889438
2017-12-28,0.0
2017-12-29,0.0
2017-12-31,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,-0.0013105538483961787
2018-01-05,0.0033389633320468626
2018-01-08,0.0012960437859468876
2018-01-09,-0.006540783573209807
2018-01-10,0.011636131730582921
2018-01-11,0.0
2018-01-12,0.0
2018-01-15,0.004575699184992066
2018-01-16,-0.01422470227281164
2018-01-17,0.0011245888580110885
2018-01-18,0.01174055730888394
2018-01-19,-0.016787677063670237
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.006721943914189121
2018-01-26,0.0002092302779059807
2018-01-29,-0.0051040234718795485
2018-01-30,0.012448497321950969
2018-01-31,-0.0068979812909587546
2018-02-01,0.014449206333273457
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,-0.015164490925375362
2018-02-12,0.014076132968241895
2018-02-13,0.005893086799868441
2018-02-14,-0.00738378049561389
2018-02-22,-0.009997671046191536
2018-02-23,0.0020895179412637743
2018-02-26,0.004631717784702782
2018-02-27,0.007999620093595117
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.008942825187125358
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,0.012677317375873187
2018-03-28,0.020258376659749
2018-03-29,0.0
2018-03-30,0.0
2018-03-31,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.021344870642111713
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,-0.0026149484587793537
2018-05-09,-0.004073246140745501
2018-05-10,-0.013553360900057987
2018-05-11,0.006040731232852425
2018-05-14,0.0015537763571508156
2018-05-15,-0.004278949124256942
2018-05-16,0.007664847621695059
2018-05-17,0.009081043785979792
2018-05-18,-0.012627732681227744
2018-05-21,-0.007658477231288652
2018-05-22,0.003641249644595057
2018-05-23,0.010623258881097719
2018-05-24,-0.00010954908017496434
2018-05-25,0.0
2018-05-28,0.0004300556624718954
2018-05-29,0.0024561054614886113
2018-05-30,0.012904130628552446
2018-05-31,0.010035117113807779
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,-0.007044310246927532
2018-06-06,0.024174778488526782
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,-0.004439330051770551
2018-06-12,0.0024677168548442596
2018-06-13,0.004847505620716119
2018-06-14,0.012896295546063363
2018-06-15,0.0
2018-06-19,0.0
2018-06-20,0.01620903001482854
2018-06-21,-0.008927465449204475
2018-06-22,0.021756136331546327
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-06-30,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.003491389144035628
2018-07-19,0.02432774097904472
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.005699999419006452
2018-07-26,0.0006432545041904492
2018-07-27,0.023420131444387482
2018-07-30,0.005188325166280983
2018-07-31,-0.005046263440025789
2018-08-01,0.01358640398408395
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.00017385575718564805
2018-08-08,-0.007843106701339364
2018-08-09,0.01084129351293972
2018-08-10,0.017452028640051576
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,-0.00223916552420772
2018-08-28,-0.0004218011248628972
2018-08-29,0.008852458402306307
2018-08-30,0.022042588483202674
2018-08-31,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.020844550956015562
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.02973891919281868
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.0
2018-09-30,0.004581603178522686
2018-10-08,-0.0020620704389057165
2018-10-09,-0.003045642017515393
2018-10-10,-0.014161382079098783
2018-10-11,0.00831883964337049
2018-10-12,0.008349135580218991
2018-10-15,0.0005837084645551327
2018-10-16,0.022818923596204077
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,0.0006804703174791427
2018-10-23,0.005159071367153989
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.010905483451273956
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.006670897063446424
2018-11-22,0.010062189307499636
2018-11-23,-0.005995355914286349
2018-11-26,0.0007225098267213403
2018-11-27,0.0010665076432356813
2018-11-28,0.008087579397267272
2018-11-29,0.010962693458567301
2018-11-30,0.002203223276620536
2018-12-03,0.0007771010303001349
2018-12-04,0.004253197876583625
2018-12-05,0.005490307652108439
2018-12-06,-0.0021116469095986967
2018-12-07,7.17473346697195e-05
2018-12-10,-0.011806018086766757
2018-12-11,-0.0013501759884371528
2018-12-12,0.0045131495204525085
2018-12-13,0.0034601085359783623
2018-12-14,-0.004628834631650633
2018-12-17,-0.00874631098672575
2018-12-18,-0.0005960990620678674
2018-12-19,0.00347125112059297
2018-12-20,0.0012644412579805725
2018-12-21,0.00042025936763993377
2018-12-24,-0.006705765925205054
2018-12-25,-0.009007996894008516
2018-12-26,-0.009912318882443816
2018-12-27,-0.0028371218978032187
2018-12-28,0.00040253614835245033
2018-12-31,-0.001031286346218796
2019-01-02,-0.002305153851709041
2019-01-03,-0.0016908369877627893
2019-01-04,0.012150690613765669
2019-01-07,-0.002678317332957425
2019-01-08,-0.021103303430709874
2019-01-09,0.009338206972695995
2019-01-10,0.0022657361025094913
2019-01-11,0.014615461036744909
2019-01-14,-0.008028217062222787
2019-01-15,0.02061401854668715
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-21,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.027283277286899776
2019-01-31,0.0
2019-02-01,0.0
2019-02-11,-0.011120441170623663
2019-02-12,0.005515259958493668
2019-02-13,-0.0012836115706788276
2019-02-14,-0.011093711998977185
2019-02-15,-0.011673897806985939
2019-02-18,0.023564456250611043
2019-02-19,0.0093802131381511
2019-02-20,-0.013671781838804464
2019-02-21,0.011584909997363169
2019-02-22,-0.004008734549482529
2019-02-25,-0.0008648525512552907
2019-02-26,0.005415491543668938
2019-02-27,-0.0005602172748840339
2019-02-28,-0.005134887184108178
2019-03-01,0.008245009901198336
2019-03-04,-0.012266476221530931
2019-03-05,0.0008131991671682657
2019-03-06,-0.0127209629374741
2019-03-07,0.014203265461212108
2019-03-08,-0.008194234237830722
2019-03-11,0.003279597345937413
2019-03-12,-0.0051310537818912705
2019-03-13,-0.010868175374436517
2019-03-14,-0.004324027406475528
2019-03-15,-0.003513295476751166
2019-03-18,-0.005287009474304605
2019-03-19,0.010421296562512228
2019-03-20,-0.004983187941368816
2019-03-21,0.006970322103060478
2019-03-22,0.00624247647724549
2019-03-25,0.006524646620833491
2019-03-26,-0.00893307123000453
2019-03-27,0.02246395632460224
2019-03-28,0.0
2019-03-29,0.0
2019-03-31,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.004637937210166199
2019-04-04,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.010831404366225483
2019-04-12,0.009071699564084656
2019-04-15,0.027161770253535555
2019-04-16,0.003931526851604361
2019-04-17,-0.007232983567711571
2019-04-18,0.001083016621829802
2019-04-19,0.0040164102646531395
2019-04-22,-0.0012550400931338468
2019-04-23,0.0044051661806632225
2019-04-24,0.005576341329079044
2019-04-25,0.000635511617366219
2019-04-26,0.011955849038202682
2019-04-29,0.004709846674041285
2019-04-30,0.01727945792570701
2019-05-06,0.0
2019-05-07,0.0001983344276728083
2019-05-08,0.02845046265258727
2019-05-09,0.0024034557653492827
2019-05-10,-0.002125344634642534
2019-05-13,0.00042712699359293005
2019-05-14,0.0030524537064973156
2019-05-15,0.0
2019-05-16,-0.006266646520512231
2019-05-17,0.0017891897947354685
2019-05-20,0.0033164865136230126
2019-05-21,0.01313961455630655
2019-05-22,0.0
2019-05-23,0.017254074687095833
2019-05-24,0.0
2019-05-27,0.01710193555002243
2019-05-28,0.001641281915348014
2019-05-29,0.0014659124459027728
2019-05-30,0.003991149322940729
2019-05-31,0.012319774555323626
2019-06-03,0.007730269158968683
2019-06-04,0.0029669268502396096
2019-06-05,0.001843394520074454
2019-06-06,0.003227323586491415
2019-06-10,-0.0007352092771840679
2019-06-11,0.015968660996129036
2019-06-12,0.0
2019-06-13,0.0
2019-06-14,0.014774433736661485
2019-06-17,0.010146432565330321
2019-06-18,-0.007659801290463286
2019-06-19,-0.012309691956753632
2019-06-20,-0.0020967942124279215
2019-06-21,-0.016548011185748224
2019-06-24,-0.0008026677272778837
2019-06-25,0.0034132661555535404
2019-06-26,-0.010344587583651282
2019-06-27,-0.0030286061547196708
2019-06-28,0.011786595748812245
2019-06-30,0.0022088790576881567
2019-07-01,-0.007978100445726194
2019-07-02,0.0022381797245505652
2019-07-03,0.00463526854652572
2019-07-04,-0.009617876368103961
2019-07-05,0.0128143439255122
2019-07-08,-0.009372832520961105
2019-07-09,-0.006901548155594406
2019-07-10,0.0005746683278638198
2019-07-11,0.013622380501297882
2019-07-12,0.006364664192784253
2019-07-15,0.0
2019-07-16,0.0031039380707634234
2019-07-17,-0.004404481845496577
2019-07-18,0.0044346624380388056
2019-07-19,0.001927749631186415
2019-07-22,0.006098533751182966
2019-07-23,-0.00475212733655217
2019-07-24,-0.007982171390264914
2019-07-25,0.0013578022413529567
2019-07-26,0.006526154992397171
2019-07-29,0.002452780702612234
2019-07-30,-0.005221898440777972
2019-07-31,-0.0014409977989867095
2019-08-01,-0.0013519110991490335
2019-08-02,0.01405742396233145
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,0.005786168175825335
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.00690809265944653
2019-08-19,0.001622381074436019
2019-08-20,0.0009485750612086563
2019-08-21,-0.007183697827808846
2019-08-22,0.00937417899518353
2019-08-23,0.007489222557846398
2019-08-26,0.0
2019-08-27,0.004041488446701824
2019-08-28,-0.00264265805005498
2019-08-29,0.011589488603359621
2019-08-30,-0.004922988418249508
2019-08-31,-0.005909814165951932
2019-09-02,-0.005816225405670616
2019-09-03,-0.010260990563634886
2019-09-04,-0.00997389895198475
2019-09-05,0.007500050374165179
2019-09-06,0.0
2019-09-09,0.0
2019-09-10,-0.002211897545450388
2019-09-11,0.004685596595386625
2019-09-12,0.0018269235515820373
2019-09-16,0.010042324857903795
2019-09-17,0.0010615875528698082
2019-09-18,-0.0006227848148069094
2019-09-19,-0.011732975742428806
2019-09-20,0.0009111523175667074
2019-09-23,0.004169723443480919
2019-09-24,0.012457950468043433
2019-09-25,0.012777363667550418
2019-09-26,0.013073530157237667
2019-09-27,0.0
2019-09-30,0.012532625532452712
2019-10-08,0.0
2019-10-09,0.016277594936497775
2019-10-10,-0.0012106838943611309
2019-10-11,0.008046228010263223
2019-10-14,0.020699023123664284
2019-10-15,-0.00760426255744423
2019-10-16,-0.00855177478535818
2019-10-17,0.001699794846073327
2019-10-18,0.004217934620757979
2019-10-21,0.0014016780852745547
2019-10-22,0.0029973452979785153
2019-10-23,-0.01004523012704761
2019-10-24,0.009241005579935985
2019-10-25,-0.0034957461515789006
2019-10-28,0.008175000482823814
2019-10-29,0.0010178005543097363
2019-10-30,-0.004698927298010746
2019-10-31,0.0020524481112777675
2019-11-01,-0.014126448924052255
2019-11-04,0.018303947769502428
2019-11-05,-0.0010279360058851328
2019-11-06,-0.005410004676939306
2019-11-07,0.004248380374665128
2019-11-08,-0.0009303634564457042
2019-11-11,0.004119917087535591
2019-11-12,-0.0015947869406071624
2019-11-13,0.014871465856081937
2019-11-14,0.00013606320747600043
2019-11-15,0.011663823609333825
2019-11-18,0.0021185305227686317
2019-11-19,-0.007797021206398469
2019-11-20,-0.008828428616723283
2019-11-21,0.0064863522437278165
2019-11-22,0.0034441854353247925
2019-11-25,-0.0027058294756658607
2019-11-26,-0.02191274633300483
2019-11-27,0.003880248106642392
2019-11-28,0.0055511606725665566
2019-11-29,0.002698172345372979
2019-11-30,0.020201023172195992
2019-12-02,0.0
2019-12-03,0.014220119817050403
2019-12-04,0.0
2019-12-05,0.009793963325805621
2019-12-06,0.004170475468079915
2019-12-09,-0.0005349751584138862
2019-12-10,0.00091367999957781
2019-12-11,0.004921329400191965
2019-12-12,0.0018406212806155453
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,-0.009106933426700992
2019-12-18,0.015121428905245093
2019-12-19,-0.012532949687647288
2019-12-20,-0.013243972688572359
2019-12-23,-0.00752428738077493
2019-12-24,0.009385131747532397
2019-12-25,0.014189050126802244
2019-12-26,-0.0001776660586683132
2019-12-27,0.002672813929551973
2019-12-30,0.0019419817443829535
2019-12-31,0.009383964502399218
2020-01-02,-0.0119426664166433
2020-01-03,0.003085002519803842
2020-01-06,-0.024709510894817655
2020-01-07,-0.021610163678785238
2020-01-08,-0.007144255845666803
2020-01-09,-0.00028018362910653405
2020-01-10,-0.006103209307503327
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,-0.006954014506113437
2020-01-16,0.005487338239012568
2020-01-17,-0.007063276438808691
2020-01-20,-0.0048047575974478895
2020-01-21,-0.0010163201263221067
2020-01-22,0.0005318068302196943
2020-01-23,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0112225190408477
2020-02-27,0.0
2020-02-28,-0.0012870945457515992
2020-02-29,-0.0018688510056983354
2020-03-02,0.011372015836335014
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.0021134293598534803
2020-03-24,-0.004712342124931546
2020-03-25,0.011834304539928564
2020-03-26,-0.0080979243439816
2020-03-27,-0.001569383632051058
2020-03-30,0.006789012402026784
2020-03-31,-0.005548731936737661
2020-04-01,0.000582023990607694
2020-04-02,-0.00807299384917648
2020-04-03,-0.002519662857021432
2020-04-07,0.01171753604049186
2020-04-08,-0.006681513331038724
2020-04-09,0.0068779669737042415
2020-04-10,-0.004427416806828344
2020-04-13,0.004968977986362699
2020-04-14,-0.017646411810723017
2020-04-15,0.0011384798627924186
2020-04-16,-0.003322042762709476
2020-04-17,0.002225186068929186
2020-04-20,0.017245047671620623
2020-04-21,-0.0012352049209840756
2020-04-22,0.0027882997981153266
2020-04-23,-0.008378530984902228
2020-04-24,0.027461560802812993
2020-04-27,-0.0020583875901699633
2020-04-28,0.032379950842423455
2020-04-29,0.0
2020-04-30,0.0
2020-05-06,0.0
2020-05-07,0.02265957005602931
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.004533516517805869
2020-05-14,0.006833991715123
2020-05-15,1.0421514459180159e-05
2020-05-18,-0.0040828934348738355
2020-05-19,0.012866140315841185
2020-05-20,0.005606547792542216
2020-05-21,0.0
2020-05-22,0.0
2020-05-25,-0.004201951538093551
2020-05-26,0.0004926579167999212
2020-05-27,0.008201098574637466
2020-05-28,-0.003305807326371535
2020-05-29,0.00911181121805793
2020-05-31,-0.018360336599858584
2020-06-01,0.007230876173346723
2020-06-02,0.0033468928779701312
2020-06-03,0.010899369378682522
2020-06-04,-0.008806661622393408
2020-06-05,0.007985570618018578
2020-06-08,0.006975778306141656
2020-06-09,0.03373612422151989
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.003381098686285333
2020-06-19,-0.005962958913935501
2020-06-22,-0.015469074656482062
2020-06-23,-0.01605885829735454
2020-06-24,0.008393213352824946
2020-06-29,0.0367741859748521
2020-06-30,0.0
2020-07-01,0.0007617336122855978
2020-07-02,0.0015761588559951856
2020-07-03,-0.008506883577989677
2020-07-06,0.015345381220457253
2020-07-07,0.017830412477003732
2020-07-08,0.0
2020-07-09,-0.01531468216160281
2020-07-10,0.011263485487411795
2020-07-13,0.017315183838302717
2020-07-14,0.0
2020-07-15,0.008522453215537518
2020-07-16,-0.006402621683018417
2020-07-17,0.004168196012181158
2020-07-20,0.006217839488723564
2020-07-21,-0.01027818140902903
2020-07-22,-0.0007347370632848071
2020-07-23,0.0009635255085559957
2020-07-24,0.007266760431317465
2020-07-27,-0.004749481392014254
2020-07-28,-0.013925793509895534
2020-07-29,-0.019671484072117218
2020-07-30,0.0
2020-07-31,0.0
2020-08-03,-0.005147507317895483
2020-08-04,-0.0021639696118305185
2020-08-05,-0.0056144861776445025
2020-08-06,-0.005640350510245723
2020-08-07,0.000861863012166314
2020-08-10,-0.004743629850100711
2020-08-11,-0.007320784657525337
2020-08-12,0.005304333000450884
2020-08-13,-0.005153626018796598
2020-08-14,0.009328725258523324
2020-08-17,-0.01323339215990954
2020-08-18,0.006153856594891788
2020-08-19,-0.007936463957196632
2020-08-20,0.0008064179714443176
2020-08-21,-0.0036565544200806155
2020-08-24,-0.00042526185826069485
2020-08-25,0.0006833375297564115
2020-08-26,-0.010042889111490316
2020-08-27,-0.006149691548725467
2020-08-28,0.007020412686533306
2020-08-31,0.010737683391857433
2020-09-01,0.010797056201283073
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.0
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0028914979041563815
2020-09-28,-0.00476909735440445
2020-09-29,0.004686281405789278
