,PairsTrading
2021-06-23,-0.008754833042643184
2021-06-24,0.0022943875814894765
2021-06-25,0.0011360373523040534
2021-06-28,-0.003222906319818697
2021-06-29,-0.00507222229198237
2021-06-30,-0.000778067071754577
2021-07-01,0.006704663156913185
2021-07-02,-0.0012403220455663444
2021-07-05,-0.00719394989498251
2021-07-06,0.0018941731340771095
2021-07-07,-0.010620813697688636
2021-07-08,-0.0031423600555779787
2021-07-09,-0.00033779513159754027
2021-07-12,-0.006468366843109074
2021-07-13,0.0049936601298951055
2021-07-14,0.0024652935737543707
2021-07-15,-0.005636700150358165
2021-07-16,0.003377674231056023
2021-07-19,0.005763931895552743
2021-07-20,-0.0029708417697239895
2021-07-21,-0.008359267516155825
2021-07-22,-0.002881793343542294
2021-07-23,-0.0007803635707640641
2021-07-26,-0.005513705198937846
2021-07-27,0.006135419732646332
2021-07-28,0.006425100849654239
2021-07-29,-0.009528871581814482
2021-07-30,-0.007713904425361073
2021-08-02,0.004052832984797028
2021-08-03,0.02076856805983948
2021-08-04,0.0
2021-08-05,0.0
2021-08-06,0.0
2021-08-09,0.0
2021-08-10,0.0
2021-08-11,0.0
2021-08-12,0.0
2021-08-13,0.002211052928479701
2021-08-16,0.0008513487549871024
2021-08-17,-0.01607409257937642
2021-08-18,0.0055994048036926425
2021-08-19,0.003018519531878594
2021-08-20,-0.01145863799219149
2021-08-23,-0.0061690025420124694
2021-08-24,0.007416999087688836
2021-08-25,-0.0006660736730484396
2021-08-26,-0.012619765273575417
2021-08-27,-0.0023792724948634536
2021-08-30,-0.003915894585466892
2021-08-31,-0.0034580351513322314
2021-09-01,0.0011005071464154077
2021-09-02,-0.006331549681690547
2021-09-03,-0.0002227150024499879
2021-09-06,0.004819066269412236
2021-09-07,0.000939950337681239
2021-09-08,-0.0016761440735090782
2021-09-09,0.00043797578474485954
2021-09-10,0.0009072263079934473
2021-09-13,-0.0034834784040870814
2021-09-14,0.001176276974922545
2021-09-15,-0.0033110006029467933
2021-09-16,-0.0015544267197050892
2021-09-17,-0.002118214764031974
2021-09-22,0.0035907413897482785
2021-09-23,0.00441949116400174
2021-09-24,0.0003089982352285452
2021-09-27,0.004462921474905596
2021-09-28,-0.00013208934046959886
2021-09-29,0.0029842047477219857
