,PairsTrading
2022-06-17,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-27,4.593488240473009e-05
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,-0.00013777534918280043
2022-07-04,0.0
2022-07-05,9.182758464809648e-05
2022-07-06,-4.592222617816333e-05
2022-07-07,0.0002562542712767346
2022-07-08,0.0
2022-07-11,0.0
2022-07-12,0.00016432208862149356
2022-07-13,-0.000229274209863517
2022-07-14,0.00021005642245708334
2022-07-15,5.120825003520256e-05
2022-07-18,-7.339082775376093e-05
2022-07-19,4.9962153652355346e-05
2022-07-20,-8.035735380962361e-05
2022-07-21,-3.651486448419397e-05
2022-07-22,1.3618305879277776e-07
2022-07-25,-5.091653642075311e-05
2022-07-26,-8.535785582045966e-05
2022-07-27,-4.5772768536234125e-05
2022-07-28,4.675870689690997e-05
2022-07-29,-7.08783352695308e-05
2022-08-01,-7.006020158624915e-05
2022-08-02,1.9948077595643987e-05
2022-08-03,-8.762667690761137e-05
2022-08-04,-2.8684327849711394e-05
2022-08-05,6.28798467492512e-05
2022-08-08,5.146031130017395e-06
2022-08-09,0.00014323785348709556
2022-08-10,3.419698787712755e-05
2022-08-11,-7.607803495003618e-05
2022-08-12,7.127584044086532e-07
2022-08-15,-0.00015453045410059502
2022-08-16,-5.071465527006769e-05
2022-08-17,1.163343246823878e-05
2022-08-18,-9.328495066521225e-05
2022-08-19,-8.043133877899678e-06
2022-08-22,-7.692108540986453e-05
2022-08-23,4.293924173351949e-05
2022-08-24,4.860393944384755e-05
2022-08-25,1.9015623086357514e-05
2022-08-26,0.00019380410441438567
2022-08-29,-0.00020411372872408684
2022-08-30,9.43754407487507e-05
2022-08-31,-3.3704325022365644e-05
2022-09-01,-3.281240663460805e-05
2022-09-02,4.5605175965968137e-05
2022-09-05,-8.12776260109005e-05
2022-09-06,6.972219825646109e-05
2022-09-07,3.060707977712666e-05
2022-09-08,-6.833945921473165e-05
2022-09-09,0.0002604408644642878
2022-09-13,-7.814709426495758e-05
2022-09-14,4.869404559293411e-07
2022-09-15,2.306112396349702e-05
2022-09-16,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,4.91994171141763e-05
2022-09-26,0.0002961750144671038
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-10,0.0
2022-10-11,9.740655728313063e-05
2022-10-12,4.8227294194624903e-05
2022-10-13,4.727850481311968e-05
2022-10-14,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
